state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence,choice_cond
0,1,0,0.050187500841262,0.949812499158738,0.541966535083033,6,0,-0.00526315789473684,0.0500003357809359,NaN,0,0.375921809797306,1,1
1,1,1,0.00587625528937956,0.99412374471062,0.612447175389126,7,1,0.0263157894736842,0.0783796878687623,NaN,0,0.458526677064484,1,1
0,0,1,0.619464792556507,0.380535207443493,0.627040271261262,8,1,-0.0263157894736842,-0.00915243500320069,NaN,0,0.526866956962854,1,1
1,1,1,0.0457704325929304,0.95422956740707,0.673207110424685,9,1,0.0473684210526316,0.0513873291380632,NaN,0,0.384589105083441,1,1
1,1,1,0.486781654894053,0.513218345105947,0.674600951835845,10,1,0.0157894736842105,0.000997191543606181,NaN,0,0.495420977279205,1,1
1,0,0,0.491432207253579,0.508567792746421,0.675503951990879,11,0,0.0263157894736842,0.000646284154842032,NaN,0,0.497008110462685,1,1
1,1,1,0.0336376083306696,0.96636239166933,0.712666125717405,12,1,0.0473684210526316,0.0558776064672568,NaN,0,0.336303114404228,1,1
1,1,0,0.465210644500487,0.534789355499513,0.709440978644057,13,1,0.0263157894736842,0.00262741479062142,NaN,0,0.485202965099426,1,1
0,0,1,0.999066098068754,0.000933901931246671,0.741431761443973,14,1,-0.0789473684210526,-0.0990907045944594,NaN,0,0.709049783975182,1,1
1,1,0,0.000383141813507258,0.999616858186493,0.666868442712933,15,1,0.0789473684210526,0.108526262181839,NaN,0,0.258753243761863,1,1
1,1,1,0.00366572450528613,0.996334275494714,0.69608619223201,16,1,0.068421052631579,0.083900213449323,NaN,0,0.334354944766291,1,1
1,1,1,0.0539427093836292,0.946057290616371,0.718861051601372,17,1,0.0473684210526316,0.0488984587940096,NaN,0,0.325068648731418,1,1
0,0,0,0.864452551037545,0.135547448962455,0.685793238143762,18,1,-0.0368421052631579,-0.0332606877654393,NaN,0,0.65952893715776,1,1
0,0,1,0.987128550413091,0.0128714495869094,0.709086356858223,19,1,-0.1,-0.0687569993379073,NaN,0,0.68101038154705,1,1
0,0,0,0.837733286262329,0.162266713737671,0.681482790113389,20,1,-0.0578947368421053,-0.0297455665903823,NaN,0,0.641230844828692,1,1
0,0,1,0.999898340705959,0.000101659294041309,0.703861554700027,21,1,-0.0894736842105263,-0.122124739382197,NaN,0,0.681445891288742,1,1
1,1,1,0.0041216462227957,0.995878353777204,0.723445826245082,22,1,0.0368421052631579,0.0825448604206861,NaN,0,0.297818935713779,1,1
0,0,1,0.988832092285687,0.0111679077143125,0.740664505707046,23,1,-0.068421052631579,-0.0705482389143855,NaN,0,0.718454981511775,1,1
0,0,1,0.888089791548985,0.111910208451015,0.753766787324523,24,1,-0.068421052631579,-0.0368046028287372,NaN,0,0.686798875706174,1,1
1,1,0,0.0812447852419649,0.918755214758035,0.722239181147186,25,1,0.0368421052631579,0.0423496294919922,NaN,0,0.287467668950926,1,1
0,1,1,0.420666207353952,0.579333792646048,0.526444597548683,1,0,-0.0157894736842105,0.0060245613614339,NaN,0,0.5,0,1
1,1,1,0.0275899004426155,0.972410099557384,0.675161665700824,2,1,0.0473684210526316,0.0586612420296901,NaN,0,0.475014610078544,0,1
0,0,1,0.921385556579802,0.0786144434201981,0.747808032918319,3,1,-0.0578947368421053,-0.042896441525878,NaN,0,0.647621191985574,0,1
1,1,0,0.0817191710332603,0.91828082896674,0.634709942004221,4,1,0.068421052631579,0.0422524862869498,NaN,0,0.292693301132617,0,1
0,0,1,0.719166106615848,0.280833893384152,0.67183851161532,5,1,-0.0157894736842105,-0.0174824891080201,NaN,0,0.559047707023024,0,1
1,0,0,0.514864723715578,0.485135276284422,0.669272785244063,6,0,0.0473684210526316,-0.00112144962595316,NaN,0,0.505108663997716,0,1
1,1,0,0.0144698224191166,0.985530177580883,0.544893612680068,7,1,0.0789473684210526,0.0672614061818158,NaN,0,0.335625909041679,0,1
0,0,1,0.881888809635446,0.118111190364554,0.603681435622553,8,1,-0.0368421052631579,-0.0358261446780283,NaN,0,0.534288736613252,0,1
0,0,0,0.999805527344735,0.000194472655264547,0.5134090526805,9,1,-0.1,-0.115533540008701,NaN,0,0.603641109214379,0,1
0,0,1,0.736440792484534,0.263559207515466,0.544198004381172,10,1,-0.0263157894736842,-0.0190543336644517,NaN,0,0.506340894084488,0,1
0,0,1,0.815443294876331,0.184556705123669,0.581768225589878,11,1,-0.0263157894736842,-0.0271002117378289,NaN,0,0.527883928257911,0,1
1,1,1,0.00045623931999418,0.999543760680006,0.631167031501651,12,1,0.1,0.106699421928438,NaN,0,0.418306386169403,0,1
1,1,0,0.151993303471071,0.848006696528929,0.590347538709106,13,1,0.0894736842105263,0.031046468994356,NaN,0,0.408705989347209,0,1
1,1,0,0.0193975568618491,0.980602443138151,0.533270851848228,14,1,0.0894736842105263,0.0634354930261104,NaN,0,0.41315750432977,0,1
1,0,0,0.460918177605478,0.539081822394522,0.536907832353815,15,0,0.0263157894736842,0.00295259996498165,NaN,0,0.497399428954306,0,1
0,0,1,0.999458702453048,0.0005412975469515,0.580275293784258,16,1,-0.0473684210526316,-0.104900955397421,NaN,0,0.536867876115582,0,1
0,0,1,0.980212172290336,0.0197878277096639,0.614538852757056,17,1,-0.1,-0.0631709301745843,NaN,0,0.577098346418767,0,1
0,0,1,0.999667428385503,0.000332571614496568,0.644583049693991,18,1,-0.068421052631579,-0.11000005798702,NaN,0,0.614462668014688,0,1
